county_name,fips_code,metro_2023,dependence_label,distress_count
"Tift County, Georgia",13277,False,None (nonspecialized),0
"Toombs County, Georgia",13279,False,None (nonspecialized),2
"Towns County, Georgia",13281,False,Recreation,2
"Treutlen County, Georgia",13283,False,None (nonspecialized),2
"Troup County, Georgia",13285,False,Manufacturing,1
"Turner County, Georgia",13287,False,None (nonspecialized),2
"Twiggs County, Georgia",13289,True,None (nonspecialized),2
"Union County, Georgia",13291,False,Recreation,1
"Upson County, Georgia",13293,False,None (nonspecialized),0
"Walker County, Georgia",13295,True,Manufacturing,0
"Walton County, Georgia",13297,True,None (nonspecialized),0
"Ware County, Georgia",13299,False,None (nonspecialized),1
"Warren County, Georgia",13301,False,Manufacturing,3
"Washington County, Georgia",13303,False,None (nonspecialized),1
"Wayne County, Georgia",13305,False,None (nonspecialized),1
"Webster County, Georgia",13307,False,Manufacturing,1
"Wheeler County, Georgia",13309,False,None (nonspecialized),3
"White County, Georgia",13311,False,Recreation,0
"Whitfield County, Georgia",13313,True,Manufacturing,1
"Wilcox County, Georgia",13315,False,Farming,3
"Wilkes County, Georgia",13317,False,Farming,2
"Wilkinson County, Georgia",13319,False,Mining,1
"Worth County, Georgia",13321,True,None (nonspecialized),1
"Hawaii County, Hawaii",15001,False,None (nonspecialized),1
"Honolulu County, Hawaii",15003,True,None (nonspecialized),1
"Kalawao County, Hawaii",15005,True,Recreation,1
"Kauai County, Hawaii",15007,False,Recreation,1
"Maui County, Hawaii",15009,True,Recreation,1
"Ada County, Idaho",16001,True,None (nonspecialized),1
"Adams County, Idaho",16003,False,Recreation,1
"Bannock County, Idaho",16005,True,None (nonspecialized),0
"Bear Lake County, Idaho",16007,False,Recreation,0
"Benewah County, Idaho",16009,False,None (nonspecialized),2
"Bingham County, Idaho",16011,False,None (nonspecialized),0
"Blaine County, Idaho",16013,False,Recreation,1
"Boise County, Idaho",16015,True,Recreation,1
"Bonner County, Idaho",16017,False,Recreation,2
"Bonneville County, Idaho",16019,True,None (nonspecialized),0
"Boundary County, Idaho",16021,False,None (nonspecialized),1
"Butte County, Idaho",16023,True,None (nonspecialized),1
"Camas County, Idaho",16025,False,Farming,0
"Canyon County, Idaho",16027,True,None (nonspecialized),1
"Caribou County, Idaho",16029,False,Manufacturing,0
"Cassia County, Idaho",16031,False,Farming,0
"Clark County, Idaho",16033,False,Farming,3
"Clearwater County, Idaho",16035,False,None (nonspecialized),2
"Custer County, Idaho",16037,False,Recreation,0
"Elmore County, Idaho",16039,False,None (nonspecialized),2
"Franklin County, Idaho",16041,True,None (nonspecialized),1
"Fremont County, Idaho",16043,False,Recreation,0
"Gem County, Idaho",16045,True,None (nonspecialized),1
"Gooding County, Idaho",16047,False,Farming,0
"Idaho County, Idaho",16049,False,None (nonspecialized),1
"Jefferson County, Idaho",16051,True,None (nonspecialized),0
"Jerome County, Idaho",16053,True,Farming,0
"Kootenai County, Idaho",16055,True,Recreation,2
"Latah County, Idaho",16057,False,Government,1
"Lemhi County, Idaho",16059,False,None (nonspecialized),2
"Lewis County, Idaho",16061,False,None (nonspecialized),0
"Lincoln County, Idaho",16063,False,Farming,0
"Madison County, Idaho",16065,False,None (nonspecialized),2
"Minidoka County, Idaho",16067,False,None (nonspecialized),0
"Nez Perce County, Idaho",16069,True,Manufacturing,0
"Oneida County, Idaho",16071,False,Farming,0
"Owyhee County, Idaho",16073,True,Farming,1
"Payette County, Idaho",16075,False,None (nonspecialized),1
"Power County, Idaho",16077,False,Manufacturing,0
"Shoshone County, Idaho",16079,False,None (nonspecialized),1
"Teton County, Idaho",16081,False,Recreation,2
"Twin Falls County, Idaho",16083,True,None (nonspecialized),1
"Valley County, Idaho",16085,False,Recreation,2
"Washington County, Idaho",16087,False,Manufacturing,2
"Adams County, Illinois",17001,False,None (nonspecialized),1
"Alexander County, Illinois",17003,True,None (nonspecialized),3
"Bond County, Illinois",17005,True,Manufacturing,1
"Boone County, Illinois",17007,True,Manufacturing,0
"Brown County, Illinois",17009,False,None (nonspecialized),3
"Bureau County, Illinois",17011,False,None (nonspecialized),1
"Calhoun County, Illinois",17013,True,Farming,0
"Carroll County, Illinois",17015,False,None (nonspecialized),0
"Cass County, Illinois",17017,False,Manufacturing,1
"Champaign County, Illinois",17019,True,Government,1
"Christian County, Illinois",17021,False,None (nonspecialized),1
"Clark County, Illinois",17023,False,Manufacturing,1
"Clay County, Illinois",17025,False,Manufacturing,1
"Clinton County, Illinois",17027,True,None (nonspecialized),0
"Coles County, Illinois",17029,False,None (nonspecialized),0
"Cook County, Illinois",17031,True,None (nonspecialized),1
"Crawford County, Illinois",17033,False,Manufacturing,1
"Cumberland County, Illinois",17035,False,Farming,1
"DeKalb County, Illinois",17037,True,None (nonspecialized),1
"De Witt County, Illinois",17039,False,None (nonspecialized),1
"Douglas County, Illinois",17041,False,Manufacturing,0
"DuPage County, Illinois",17043,True,None (nonspecialized),0
"Edgar County, Illinois",17045,False,Manufacturing,1
"Edwards County, Illinois",17047,False,Manufacturing,1
"Effingham County, Illinois",17049,False,None (nonspecialized),0
"Fayette County, Illinois",17051,False,None (nonspecialized),0
"Ford County, Illinois",17053,True,None (nonspecialized),1
"Franklin County, Illinois",17055,False,None (nonspecialized),0
"Fulton County, Illinois",17057,False,None (nonspecialized),1
"Gallatin County, Illinois",17059,False,Farming,1
"Greene County, Illinois",17061,False,Farming,1
"Grundy County, Illinois",17063,True,None (nonspecialized),0
"Hamilton County, Illinois",17065,False,Farming,1
"Hancock County, Illinois",17067,False,Farming,1
"Hardin County, Illinois",17069,False,None (nonspecialized),2
"Henderson County, Illinois",17071,False,Farming,1
"Henry County, Illinois",17073,True,None (nonspecialized),1
"Iroquois County, Illinois",17075,False,Farming,1
"Jackson County, Illinois",17077,False,Government,2
"Jasper County, Illinois",17079,False,Farming,1
"Jefferson County, Illinois",17081,False,Manufacturing,1
"Jersey County, Illinois",17083,True,None (nonspecialized),0
"Jo Daviess County, Illinois",17085,False,Recreation,0
"Johnson County, Illinois",17087,False,Government,1
"Kane County, Illinois",17089,True,None (nonspecialized),1
"Kankakee County, Illinois",17091,True,Manufacturing,1
"Kendall County, Illinois",17093,True,None (nonspecialized),0
"Knox County, Illinois",17095,False,None (nonspecialized),1
"Lake County, Illinois",17097,True,Manufacturing,1
"LaSalle County, Illinois",17099,False,None (nonspecialized),0
"Lawrence County, Illinois",17101,False,Manufacturing,1
"Lee County, Illinois",17103,False,Manufacturing,1
"Livingston County, Illinois",17105,False,Manufacturing,1
"Logan County, Illinois",17107,False,None (nonspecialized),1
"McDonough County, Illinois",17109,False,Government,2
"McHenry County, Illinois",17111,True,None (nonspecialized),0
"McLean County, Illinois",17113,True,None (nonspecialized),0
"Macon County, Illinois",17115,True,Manufacturing,1
"Macoupin County, Illinois",17117,True,None (nonspecialized),1
"Madison County, Illinois",17119,True,None (nonspecialized),0
"Marion County, Illinois",17121,False,Manufacturing,1
"Marshall County, Illinois",17123,True,Manufacturing,1
"Mason County, Illinois",17125,False,Farming,1
"Massac County, Illinois",17127,True,None (nonspecialized),0
"Menard County, Illinois",17129,True,None (nonspecialized),0
"Mercer County, Illinois",17131,True,Farming,1
"Monroe County, Illinois",17133,True,None (nonspecialized),0
"Montgomery County, Illinois",17135,False,None (nonspecialized),1
"Morgan County, Illinois",17137,False,Manufacturing,1
"Moultrie County, Illinois",17139,False,Manufacturing,0
"Ogle County, Illinois",17141,False,None (nonspecialized),0
"Peoria County, Illinois",17143,True,Manufacturing,0
"Perry County, Illinois",17145,False,None (nonspecialized),2
"Piatt County, Illinois",17147,True,None (nonspecialized),0
"Pike County, Illinois",17149,False,Farming,1
"Pope County, Illinois",17151,False,None (nonspecialized),2
"Pulaski County, Illinois",17153,False,None (nonspecialized),1
"Putnam County, Illinois",17155,False,Manufacturing,1
"Randolph County, Illinois",17157,False,Manufacturing,1
"Richland County, Illinois",17159,False,None (nonspecialized),0
"Rock Island County, Illinois",17161,True,None (nonspecialized),1
"St. Clair County, Illinois",17163,True,None (nonspecialized),0
"Saline County, Illinois",17165,False,None (nonspecialized),1
"Sangamon County, Illinois",17167,True,None (nonspecialized),0
"Schuyler County, Illinois",17169,False,Farming,0
"Scott County, Illinois",17171,False,Farming,1
"Shelby County, Illinois",17173,False,Farming,1
"Stark County, Illinois",17175,True,Farming,1
"Stephenson County, Illinois",17177,False,Manufacturing,1
"Tazewell County, Illinois",17179,True,None (nonspecialized),0
"Union County, Illinois",17181,False,None (nonspecialized),1
"Vermilion County, Illinois",17183,False,Manufacturing,1
"Wabash County, Illinois",17185,False,None (nonspecialized),1
"Warren County, Illinois",17187,False,Manufacturing,1
"Washington County, Illinois",17189,False,Manufacturing,1
"Wayne County, Illinois",17191,False,Farming,1
"White County, Illinois",17193,False,None (nonspecialized),1
"Whiteside County, Illinois",17195,False,Manufacturing,1
"Will County, Illinois",17197,True,None (nonspecialized),0
"Williamson County, Illinois",17199,False,None (nonspecialized),0
"Winnebago County, Illinois",17201,True,Manufacturing,0
"Woodford County, Illinois",17203,True,None (nonspecialized),0
"Adams County, Indiana",18001,False,Manufacturing,0
"Allen County, Indiana",18003,True,None (nonspecialized),0
"Bartholomew County, Indiana",18005,True,Manufacturing,0
"Benton County, Indiana",18007,True,Farming,1
"Blackford County, Indiana",18009,False,Manufacturing,1
"Boone County, Indiana",18011,True,None (nonspecialized),0
"Brown County, Indiana",18013,True,Recreation,0
"Carroll County, Indiana",18015,True,Manufacturing,0
"Cass County, Indiana",18017,False,Manufacturing,1
"Clark County, Indiana",18019,True,None (nonspecialized),0
"Clay County, Indiana",18021,True,Manufacturing,0
"Clinton County, Indiana",18023,False,Manufacturing,1
"Crawford County, Indiana",18025,False,None (nonspecialized),2
"Daviess County, Indiana",18027,False,Manufacturing,0
"Dearborn County, Indiana",18029,True,None (nonspecialized),0
"Decatur County, Indiana",18031,False,Manufacturing,0
"DeKalb County, Indiana",18033,False,Manufacturing,0
"Delaware County, Indiana",18035,True,None (nonspecialized),1
"Dubois County, Indiana",18037,False,Manufacturing,0
"Elkhart County, Indiana",18039,True,Manufacturing,0
"Fayette County, Indiana",18041,False,Manufacturing,1
"Floyd County, Indiana",18043,True,Manufacturing,0
"Fountain County, Indiana",18045,False,Manufacturing,1
"Franklin County, Indiana",18047,True,None (nonspecialized),0
"Fulton County, Indiana",18049,False,Manufacturing,0
"Gibson County, Indiana",18051,False,Manufacturing,0
"Grant County, Indiana",18053,False,Manufacturing,1
"Greene County, Indiana",18055,False,None (nonspecialized),0
"Hamilton County, Indiana",18057,True,None (nonspecialized),0
"Hancock County, Indiana",18059,True,Manufacturing,0
"Harrison County, Indiana",18061,True,None (nonspecialized),0
"Hendricks County, Indiana",18063,True,None (nonspecialized),0
"Henry County, Indiana",18065,False,Manufacturing,0
"Howard County, Indiana",18067,True,Manufacturing,0
"Huntington County, Indiana",18069,False,Manufacturing,1
"Jackson County, Indiana",18071,False,Manufacturing,0
"Jasper County, Indiana",18073,True,None (nonspecialized),0
"Jay County, Indiana",18075,False,Manufacturing,1
"Jefferson County, Indiana",18077,False,Manufacturing,0
"Jennings County, Indiana",18079,False,Manufacturing,0
"Johnson County, Indiana",18081,True,None (nonspecialized),0
"Knox County, Indiana",18083,False,None (nonspecialized),1
"Kosciusko County, Indiana",18085,False,Manufacturing,0
"LaGrange County, Indiana",18087,False,Manufacturing,1
"Lake County, Indiana",18089,True,None (nonspecialized),0
"LaPorte County, Indiana",18091,True,Manufacturing,0
"Lawrence County, Indiana",18093,False,Manufacturing,0
"Madison County, Indiana",18095,True,None (nonspecialized),1
"Marion County, Indiana",18097,True,None (nonspecialized),1
"Marshall County, Indiana",18099,False,Manufacturing,0
"Martin County, Indiana",18101,False,Government,1
"Miami County, Indiana",18103,False,None (nonspecialized),0
"Monroe County, Indiana",18105,True,Government,1
"Montgomery County, Indiana",18107,False,Manufacturing,0
"Morgan County, Indiana",18109,True,None (nonspecialized),0
"Newton County, Indiana",18111,True,None (nonspecialized),2
"Noble County, Indiana",18113,False,Manufacturing,0
"Ohio County, Indiana",18115,True,Recreation,0
"Orange County, Indiana",18117,False,Recreation,0
"Owen County, Indiana",18119,True,Manufacturing,1
"Parke County, Indiana",18121,False,None (nonspecialized),0
"Perry County, Indiana",18123,False,Manufacturing,0
"Pike County, Indiana",18125,False,None (nonspecialized),0
"Porter County, Indiana",18127,True,None (nonspecialized),0
"Posey County, Indiana",18129,True,Manufacturing,1
"Pulaski County, Indiana",18131,False,Manufacturing,1
"Putnam County, Indiana",18133,False,None (nonspecialized),0
"Randolph County, Indiana",18135,False,Manufacturing,1
"Ripley County, Indiana",18137,False,None (nonspecialized),0
"Rush County, Indiana",18139,False,Manufacturing,1
"St. Joseph County, Indiana",18141,True,None (nonspecialized),0
"Scott County, Indiana",18143,False,Manufacturing,1
"Shelby County, Indiana",18145,True,Manufacturing,0
"Spencer County, Indiana",18147,False,Manufacturing,0
"Starke County, Indiana",18149,False,None (nonspecialized),0
"Steuben County, Indiana",18151,False,Manufacturing,0
"Sullivan County, Indiana",18153,True,None (nonspecialized),1
"Switzerland County, Indiana",18155,False,Recreation,1
"Tippecanoe County, Indiana",18157,True,Manufacturing,1
"Tipton County, Indiana",18159,True,Manufacturing,1
"Union County, Indiana",18161,False,None (nonspecialized),0
"Vanderburgh County, Indiana",18163,True,None (nonspecialized),0
"Vermillion County, Indiana",18165,True,None (nonspecialized),1
"Vigo County, Indiana",18167,True,None (nonspecialized),1
"Wabash County, Indiana",18169,False,Manufacturing,1
